"Tokyo" "Seoul" "Shanghai" "Beijing" "Guangzhou" "Hong Kong" "Taipei" "Osaka" "Singapore" "Bangkok" "Kuala Lumpur" "Jakarta" "Manila" "Hanoi" "Ho Chi Minh City" "Delhi" "Mumbai" "Kolkata" "Chennai" "Bangalore" "Hyderabad" "Ahmedabad" "Pune" "Jaipur" "Lucknow" "Istanbul" "Moscow" "Saint Petersburg" "London" "Paris" "Madrid" "Barcelona" "Berlin" "Frankfurt" "Munich" "Hamburg" "Rome" "Milan" "Naples" "Turin" "Lisbon" "Porto" "Athens" "Budapest" "Prague" "Warsaw" "Vienna" "Stockholm" "Copenhagen" "Amsterdam" "Rotterdam" "Brussels" "Zurich" "Geneva" "Dubai" "Abu Dhabi" "Riyadh" "Jeddah" "Doha" "Kuwait City" "Cairo" "Johannesburg" "Cape Town" "Pretoria" "Casablanca" "Algiers" "Tunis" "Mexico City" "Monterrey" "Guadalajara" "Buenos Aires" "Santiago" "Lima" "Bogotá" "Medellín" "Caracas" "São Paulo" "Rio de Janeiro" "Belo Horizonte" "Brasília" "Salvador" "Recife" "Fortaleza" "Porto Alegre" "Sydney" "Melbourne" "Brisbane" "Perth" "Vancouver" "Toronto"
"London" 2.12484173044806 0.288579594385089 0.896494781548215 1.76142641638871 0.787943438308113 1.10194450474857 1.66100631138807 0.365807763168895 1.30800697296814 1.66184545115727 0.145441153487144 1.04708058674795 1.81249692135375 0.5056575640822 1.04911131557912 1.96459401738418 0.339752376487812 0.932957756485429 1.42867295417928 0.464791534030682 1.1497916594205 1.7632862118365 0.10636313867041 1.19945145720414 1.3082237583636 0.274260582241516 1.07932210764833 1.79314813211299 0 1.02778344887785 1.78718501207496 0.131365456577803 1.35098431381852 2.09146182840677 0.138583880473266 0.837622641700241 1.53312706303366 0.164621297773326 0.973435545396447 1.51882014395365 0.394002105785946 1.05017977498461 1.53902487580206 0.0166753823231564 1.3282353067954 1.36342845138875 0.715843536884021 0.714705164954513 1.31190663717641 0.163677281292236 1.12205970896245 1.91022600880899 0.116061344168938 0.734560200407601 1.72188640806524 0.174414478650218 1.00673837962601 1.84567381015722 0.453137458964326 1.06767825715889 1.24247685070424 0.363320241976481 1.1846760314361 1.30216028662584 0.115313787916022 0.92307382173688 1.83833812781989 0.282340307421017 0.98110331975433 1.86917513589075 0.26969114745324 0.981190976542745 1.70462108073417 0.0674085444817419 1.14619601923308 2.01298621075338 0.132183813817007 0.979480304211884 1.74984548207036 0.292834915875302 1.45868931740153 1.39759150136317 0.763762865389387 1.1144631717234 1.80460949544731 0.279480689812319 0.82003525319481 1.72418353033034 0.326616337346424 1.03112518817991
"Paris" 1.09705828157021 1.24152921031153 0.267725575977281 0.956930179830255 0.989862984833475 0.0741610558707193 1.29723677498304 0.661975685708951 0.280223524090289 0.634062002279422 0.882342295390702 0.0295859187817686 0.784713472475908 1.09670265085679 0.249569817579858 1.16397889363588 0.688031072390034 0.12605545754736 0.913429474037792 0.562991914847164 0.365186550696774 1.3140140698492 1.10933749787601 0.171668008326291 0.280440309485758 0.75352286663633 0.0515386587704828 1.24806489524501 1.02778344887785 0 1.41687102656296 1.37871964005562 0.375126211932875 1.69325311638087 1.76075734710843 0.643228124550485 1.62320400889672 1.49298677906735 0.568836525961537 1.26454326841874 1.69211587808678 0.602051513754121 1.68687559465485 1.35712603649036 0.537755722396485 1.62787908269199 1.39651256369579 0.667075969794546 1.70110788212086 1.45300547852255 0.800372326148124 1.63073517895569 1.41582110154452 0.517460034841404 1.722872464767 1.32083853717873 0.628348616458212 1.77148588686975 1.44971110916663 0.512355831476569 1.7480594181029 1.52503215039146 0.610045555838211 1.67234985006513 1.64857692766554 0.63320053359684 1.85271981246441 1.09754635266934 0.767750924875416 1.86548078496423 1.57485469997796 0.521817315940502 1.67559772612709 1.52228210984786 0.276354853957507 2.04495124163975 1.35216036253484 0.588500032728681 1.39360954724129 1.33606940696014 0.486480218017624 1.81032597903142 1.63796452262395 0.668148639195516 1.58403314733574 1.62086051742654 0.667050570380417 1.64828545786138 1.33482965356205 0.463744262005401
"Madrid" 0.337656718373097 1.07570817033764 1.23304129274584 0.507387337397084 0.782369910201986 0.685240507326396 0.129356087718952 1.42137724890607 0.479178039106826 0.125339560917693 1.64174385858782 1.43617022698343 0.0253119092787929 0.948003022819414 1.18336347004254 0.375640549142124 1.44743263558715 1.34740768132681 0.510270950267145 1.32239347804428 1.05720963233038 0.105821634974893 1.25834172900906 0.587733554870824 0.478961253711357 1.51292442983345 0.707862904426633 0.186600075315798 1.78718501207496 1.41687102656296 0 1.17405449450331 1.05958747511364 0.297777589062527 1.21250154284985 0.957169554324613 0.326145473628055 1.14847455234002 0.940260982916706 0.212318971474219 1.03595872448319 0.880192610507704 0.379514234984134 1.28714725961559 0.879247121850486 0.423522854933058 0.760581548418199 1.01985262301991 0.505816219613106 1.14801537037514 0.696393126820412 0.213948277063908 1.1827477372064 1.12013196967336 0.343427953403575 1.14850898975985 0.878088917791458 0.365594760309357 0.946736437666822 0.947733226852287 0.577490119131203 1.0164668675384 0.829130715483542 0.489941694078711 1.35112519595547 0.915915556956165 0.452112351477572 1.11969753888554 0.788013251784138 0.460552827859166 1.08635723048678 0.974444640765042 0.300348004784345 1.2171447998278 1.14163803211951 0.631959980562611 1.1760453580385 0.92189281475766 0.0301047028358438 1.05971322576373 0.96044577822685 0.553580341994962 0.789699860041812 0.802116195578427 0.175002725484491 1.08875019795739 0.95076278142954 0.265597755640877 1.03527351045777 1.00197862352327
"Barcelona" 1.99347627387026 0.14835165710134 1.11352586096393 1.22685190485533 0.526896942007273 0.970579048170762 1.08164116551139 0.234442306591092 1.17664151639033 1.53047999457947 0.0140756969093413 1.40830551987337 1.68113146477595 0.326785819084193 1.17143338118723 1.32355491695212 0.208386919910009 1.25314354561447 0.984006471282761 0.333426077452879 1.12901023970263 1.15407736882885 0.327006656334918 1.06808600062633 1.1768583017858 0.142895125663713 0.947956651070526 1.17928401353247 0.131365456577803 1.37871964005562 1.17405449450331 0 1.26604714635499 1.41655987401917 0.420326311456244 0.777075883419359 1.05420962648585 0.140144522716368 0.886550909655182 0.981114843023301 0.447659019252564 0.899806202063275 1.08164080440793 0.135350452841926 1.11788949292603 0.952928776337209 0.441261904047169 0.724077111806409 0.955461516723994 0.0966566053740024 0.820291892562675 1.28912543951813 0.0377413426185048 0.863031005434835 1.20303941130838 0.0580482587706972 0.859413816773116 1.29304770989614 0.282372725039842 0.972838272520971 0.940563463002021 0.279632514087081 0.971971941118975 0.935988903000471 0.27488631692816 0.817336329426023 1.32126744519973 0.282622861241284 0.755101475614862 1.34372333076063 0.274464449140778 0.925282562085853 1.17603127792793 0.145265689987275 1.19936372825536 1.50260310026894 0.0296852902185573 0.874782428356767 1.14672223986212 0.114360155629892 1.26298896880599 1.05977276570457 0.601919483277675 0.892057286529442 1.21168800961747 0.325025926003472 0.752503538435365 1.17901787641421 0.138871809039746 0.991638308115709
"Berlin" 0.773857416629543 1.11849675165113 0.324699040751463 0.583880412959271 0.786039048262439 0.24903980906995 0.945795936678051 0.98517655064962 0.0429773408503802 0.310861137338753 1.20554316033137 0.388556730064832 0.461512607535239 0.947540353053949 0.218865909258241 0.789535068665381 1.0112319373307 0.351782849522504 0.573494069588737 0.886192779787833 0.153399137000698 0.954834764754629 1.06535667693711 0.151532856614378 0.0427605554549114 1.076723731577 0.271662206170187 0.884267768390808 1.35098431381852 0.375126211932875 1.05958747511364 1.26604714635499 0 1.32721085780126 1.59683681694116 0.491620937990036 1.29234474100778 1.35575529010054 0.37974461318143 0.926102909645091 1.49600994268948 0.371325742795354 1.35674288895408 1.28167551978165 0.197193720718435 1.31304120638964 1.17105313098286 0.559030454345421 1.39200361750916 1.32170853445267 0.525662803673485 1.27218104678822 1.29999691492368 0.47030620924096 1.37917733095747 1.20917934087147 0.410627094244024 1.42068564998708 1.26498229192432 0.293210367286567 1.44601873122612 1.34833958490468 0.324461174956829 1.36402152748625 1.54050024231607 0.448741363474199 1.5043668837124 1.00673173142536 0.537494169981894 1.51555167107055 1.4088638049085 0.343857269108941 1.33200297745677 1.39924656111431 0.148769869314031 1.69123154717836 1.24408138034412 0.391315536314319 1.03827859727778 1.19626244653048 0.111740866351879 1.4942309317589 1.3931362727325 0.404092615485196 1.2308016310587 1.44853949970268 0.515465202925417 1.30254804998067 1.18817911484105 0.280711614805142
"Frankfurt" 0.0333799020412866 1.33341480908148 1.52201556858957 0.750146910619805 1.06917638659468 0.989517323658206 0.427036847263884 1.72565406523788 0.783454855438636 0.429616377249503 1.94602067491963 1.71087819993587 0.278964907053017 1.22146597128284 1.46658646653092 0.567077710747333 1.75170945191896 1.63094901536137 0.800290404576902 1.62667029437609 1.33942160066981 0.387494258568789 1.53418031936657 0.892010371202634 0.783238070043167 1.81720124616526 1.01213972075844 0.445516419083968 2.09146182840677 1.69325311638087 0.297777589062527 1.41655987401917 1.32721085780126 0 1.38677884292257 1.25484502830966 0.400338400028195 1.37121473862114 1.23553275254755 0.504597056738773 1.20574891912987 1.17461196412558 0.411900764773223 1.53797188044133 1.15665102960367 0.523210153667049 0.982456951499681 1.31751973806078 0.577489579621971 1.37756211238675 0.993716209593949 0.128574628928758 1.42017613180192 1.41714459727688 0.293886259816467 1.39805656597361 1.17404949474159 0.234469827035997 1.1652413837645 1.23895611975821 0.640898804678504 1.22377173989435 1.11907057467135 0.576403087438145 1.56248615698059 1.21302463777635 0.30325440205463 1.39418954107873 1.08579070307065 0.296175892411481 1.28869552669706 1.26841852437165 0.287577254978178 1.43954950525981 1.4207237059712 0.409373523236548 1.42242449421636 1.21748714329143 0.326946532138276 1.30362137702979 1.22261258048666 0.562112676084474 0.945276770344102 1.09666084215982 0.205235077829413 1.28135223409163 1.24853788353559 0.265668241595208 1.27845912379135 1.29290157450851
"Munich" 1.98625784997479 0.529266302238289 1.49305103941555 1.42244076062999 0.811778178427314 0.963360624275299 1.15816466295146 0.227223882695629 1.16942309249487 1.523261570684 0.00685727301387839 1.79015374372342 1.67391304088049 0.664745664881619 1.53691187962634 1.4628413654615 0.201168496014547 1.63729192286774 1.19785782149392 0.326207653557416 1.47475380318666 1.22948535490812 0.747171167819942 1.06086757673087 1.16963987789034 0.13567670176825 0.940738227175063 1.28032730222586 0.138583880473266 1.76075734710843 1.21250154284985 0.420326311456244 1.59683681694116 1.38677884292257 0 1.12954536590697 0.987993370672588 0.282737843078585 1.22829035509973 1.0659888653513 0.181073447769791 1.22596263071193 0.990265923903649 0.517866339751228 1.42535848553868 0.866770158491794 0.487034064972005 1.09406915062008 0.830858943073047 0.326859916746413 1.09596947372034 1.26032180376684 0.384468690715198 1.24411013298541 1.11958471117937 0.470404740703801 1.18747917461888 1.20746155579915 0.336918723186394 1.30976971438793 0.786548027764033 0.250634995533606 1.28013580238243 0.822936019409375 0.274644454983139 1.15740311587794 1.2076055826351 0.689514288187765 1.06072911857157 1.22991862469677 0.188259602999292 1.27205468030145 1.10803762181412 0.28670067290116 1.55423127468191 1.35423657369801 0.449997725459399 1.21290469725417 1.19128282379027 0.427943773879598 1.57246417095904 0.90225458334471 0.442409667207269 1.19802659667843 1.18872935378253 0.150353049457346 1.10463080157425 1.12347581117243 0.426581117570835 1.33899476357183
"Hamburg" 1.28721908874782 0.630755449946918 0.380187770945329 0.676288269788122 0.347987729603783 0.264321863048324 0.827833468899533 0.471814878531346 0.470384331267894 0.824222809457027 0.692181488213097 0.671797928972228 0.974874279653513 0.466961213794229 0.408276739318989 0.86178348755203 0.497870265212429 0.52660640369664 0.481602751623914 0.372831107669559 0.351983376273998 0.873016078207695 0.582784572096699 0.361828815503896 0.470601116663363 0.563362059458726 0.241699465948087 0.837937422874954 0.837622641700241 0.643228124550485 0.957169554324613 0.777075883419359 0.491620937990036 1.25484502830966 1.12954536590697 0 1.07362961329567 0.874360206193901 0.114027723157621 0.759272442972652 1.05059808901805 0.152737226337691 1.13299055737745 0.790289998262571 0.372259664108631 1.04953127149154 0.754893830817827 0.0869161522056303 1.11196529305524 0.837972124275792 0.262430284069027 1.15993561083871 0.811869452527927 0.171197915038134 1.19849958267211 0.7196944441334 0.119585864879344 1.26528915062042 0.809598297262793 0.200635149440658 1.14868291741627 0.887633088199895 0.247128225926015 1.08305424621201 1.05195090498609 0.0604233201384358 1.33566422091738 0.515271617003177 0.171301215493371 1.35258204518125 0.941719153375669 0.148397796529402 1.15322874513701 0.913505634942658 0.425804746891147 1.53758912199996 0.754195154718321 0.108557621657465 0.928381279263346 0.714568169135796 0.505222907362878 1.22791681374944 0.999639155710649 0.19909572665757 1.09613484746519 0.985520215710624 0.0249741302259781 1.13318906615104 0.709262251014696 0.214565947360485
"Rome" 0.591714667414398 0.991728026629618 1.40626877616194 0.795815384766527 0.804676784671886 0.431182558285095 0.376879662180069 1.16731929986477 0.225120090065525 0.128718388123608 1.38768590954652 1.64591829792548 0.279369858320094 0.911652663251063 1.37746614716727 0.696644813042557 1.19337468654585 1.53641502614802 0.718858470244803 1.06833552900298 1.25808190736678 0.410328435951726 1.2197517284508 0.333675605829523 0.224903304670056 1.25886648079214 0.453804955385331 0.494234981568223 1.53312706303366 1.62320400889672 0.326145473628055 1.05420962648585 1.29234474100778 0.400338400028195 0.987993370672588 1.07362961329567 0 0.992562853217979 1.09021685159163 0.36758288400749 0.806930249939568 1.03925048595903 0.0644358628444797 1.18270980408739 1.09896630111665 0.123017323598742 0.612989388177795 1.11590320762327 0.188856483680344 1.00397803716003 0.837829647434891 0.277475126295732 1.05274578649955 1.24473130284929 0.149842152767162 1.04396965696929 1.02516922225793 0.239020259526872 0.787381440095968 1.12119945764363 0.259278129404587 0.837728555143144 1.01390462655024 0.180848048196954 1.17480115830927 1.04747546067822 0.280040185418001 1.08050880392482 0.904865221881477 0.300949567760715 0.899252698291294 1.13201244750014 0.123317825852179 1.05971288277792 1.34807553179622 0.479813989009405 1.0641441420101 1.0700614370611 0.325060909243974 0.945218638042505 1.20529381660662 0.228977850339387 0.545791541300648 0.964603754306681 0.215372183192989 0.887946335104622 1.06028196910742 0.135495099713509 0.919893188889405 1.17456790444895
"Milan" 1.96022043267473 0.252119352171764 1.22599381182516 1.25965094100845 0.586743777581193 0.93732320697524 1.06799517934882 0.201186465395569 1.14338567519481 1.49722415338394 0.0191801442861815 1.52252357436364 1.64787562358043 0.408590838069159 1.27704920566037 1.33578581704078 0.175131078714487 1.36827237222919 1.0213450686693 0.300170236257356 1.22502979990893 1.14111527006045 0.466508358212377 1.03483015943081 1.14360246059028 0.10963928446819 0.914700809875003 1.17586120549097 0.164621297773326 1.49298677906735 1.14847455234002 0.140144522716368 1.35575529010054 1.37121473862114 0.282737843078585 0.874360206193901 0.992562853217979 0 0.97933780989686 0.968718452829169 0.31425499640674 0.985266306034211 1.01282106040426 0.258053074489861 1.19637973576951 0.883205212468611 0.390120128520166 0.830038595962776 0.874555566624322 0.0442452272090988 0.881758865095058 1.24271237992312 0.107625401387132 0.975557979997544 1.1384342158911 0.187711960001377 0.945441763861697 1.22892075851219 0.206072734981782 1.06389488778317 0.851158725408783 0.165955863096748 1.0497139992131 0.857972556223173 0.211428351600195 0.9087903595085 1.24904416446564 0.408415063777455 0.829413805905245 1.27169579393119 0.139683983468319 1.02075492660607 1.11578554270329 0.0687398865488464 1.29996358706274 1.42194997926412 0.16939723896523 0.965740638252787 1.12285341313643 0.159865861767753 1.34319130969423 0.971590044914223 0.499583822532806 0.968082710904598 1.16617421612381 0.187982440153915 0.849423919113077 1.12268392146508 0.168219529852808 1.08776798498891
"Naples" 1.15140618505161 0.739288464242365 0.321065278707286 0.605337540202509 0.428269334954141 0.128508959352119 0.811693021019426 0.607627782227552 0.334571427571688 0.688409905760822 0.827994391909302 0.596067423703994 0.839061375957308 0.570767616970993 0.322888104434212 0.801845825511793 0.633683168908634 0.461682197657602 0.440564531657091 0.508644011365765 0.246549479964592 0.848808120345424 0.696426139901273 0.226015911807691 0.334788212967157 0.699174963154931 0.105886562251882 0.80393286691754 0.973435545396447 0.568836525961537 0.940260982916706 0.886550909655182 0.37974461318143 1.23553275254755 1.22829035509973 0.114027723157621 1.09021685159163 0.97933780989686 0 0.754419856017417 1.14030534577866 0.0642009287467922 1.15180954152275 0.903459888842326 0.26143391149388 1.07878991572989 0.83163787755185 0.193084797430155 1.14691542734665 0.944183521390495 0.252922091911113 1.14921310735933 0.920750717750213 0.19302941634888 1.20624668967021 0.829555062911779 0.0650476683851953 1.26712074555277 0.90246143498698 0.0870182338957432 1.18923295019533 0.983037824790674 0.152829681314121 1.11795245944702 1.16118553754713 0.0709103598862637 1.34178316245094 0.628450073579612 0.19957779644122 1.35736465968723 1.04005113812301 0.0470811498636356 1.15986772353052 1.02092038348708 0.327785770200858 1.54162743943404 0.864393073143484 0.0204234018158038 0.912744111168999 0.819512647992501 0.391396593313404 1.26001968650023 1.07007428069869 0.139671630223685 1.09019590695052 1.08217050876282 0.136666088771092 1.13700751629091 0.812712078002418 0.111526728979187
"Turin" 0.60602158649441 0.874534526195691 1.0604400075585 0.446127671035321 0.570117080958537 0.416875639205083 0.10055309899212 1.15301238078475 0.210813170985513 0.14302530720362 1.3733789904665 1.286199719128 0.293676777400106 0.739479458447361 1.02228521783068 0.407867258818413 1.17906776746584 1.18403412504599 0.353406551474135 1.05402860992297 0.899760249935445 0.173109839454738 1.04819053657287 0.319368686749511 0.210596385590044 1.24455956171213 0.439498036305319 0.214399154577395 1.51882014395365 1.26454326841874 0.212318971474219 0.981114843023301 0.926102909645091 0.504597056738773 1.0659888653513 0.759272442972652 0.36758288400749 0.968718452829169 0.754419856017417 0 0.897472366668625 0.697801784940189 0.4319807301797 1.08851241797217 0.734401338054924 0.409559026463264 0.590735632903308 0.816995770210676 0.495362049414317 0.963681099679913 0.503711664652942 0.401374867343723 0.992901895388584 0.926203321233157 0.45860257370579 0.951521909411365 0.69035147894519 0.513441566572336 0.77375475293156 0.773233507004017 0.560667666619914 0.85016044414965 0.659821874554587 0.470744222990929 1.17642997276193 0.722581521274079 0.590804055691448 0.910263018524264 0.588285951040671 0.605156336221969 0.922128280835279 0.79232306723002 0.411395787538804 1.03670318526438 0.988344035092956 0.788360854101937 0.980730169040893 0.735099327787156 0.182236992036654 0.867030776360176 0.83777997561402 0.581750406506805 0.673991550097052 0.620421276963673 0.337092104839387 0.931618604515016 0.750783710598254 0.385467592185373 0.843339960012779 0.827484945885436
"Lisbon" 1.73083962466211 0.511021133947099 1.42556698064928 1.27271713037639 0.713120439168748 0.70794239896262 0.98701248319825 0.0281943426170506 0.91400486718219 1.26784334537132 0.248560952298801 1.72105492492589 1.41849481556781 0.60418202394778 1.45811692382138 1.29940501806402 0.0542497292981333 1.57184757560814 1.05735154176388 0.0707894282447363 1.38417265274066 1.0573920844523 0.761512691327344 0.805449351418192 0.914221652577658 0.11974152354443 0.685320001862383 1.11172129999269 0.394002105785946 1.69211587808678 1.03595872448319 0.447659019252564 1.49600994268948 1.20574891912987 0.181073447769791 1.05059808901805 0.806930249939568 0.31425499640674 1.14030534577866 0.897472366668625 0 1.12954497526825 0.809811313327487 0.572272393133003 1.31556660614129 0.685815890462124 0.340077171074285 1.02775136594085 0.651599487314026 0.353193967907726 0.980182077124196 1.07940118166802 0.419985474960505 1.18236948247224 0.939164584118442 0.482417716799382 1.09305683842457 1.02737592805363 0.243704519259685 1.21719855905404 0.609920259628438 0.182137544183877 1.17355495651361 0.642835921436045 0.409479768149684 1.07034370570254 1.02955877783206 0.673648076846889 0.959147597286605 1.05198150787983 0.174614016195708 1.18597126780625 0.927109347683689 0.354739089173505 1.46806482310712 1.1811863280016 0.474597844374875 1.12325919143113 1.015562470444 0.407168642774734 1.46130543683813 0.727381407890878 0.26149737563729 1.09242098720064 1.00807122361819 0.128389362497141 1.02622949909004 0.942409089213118 0.395238579828459 1.25182963568792
"Porto" 1.07466195546345 0.751598949561689 0.367178383788558 0.542078760809038 0.416892301678097 0.0517647297639569 0.752066296479392 0.684372011815713 0.257827197983527 0.61166567617266 0.904738621497464 0.628098430513907 0.762317146369146 0.577824659070706 0.352730262032006 0.737755984806218 0.710427398496796 0.501990948534892 0.377682179910068 0.585388240953926 0.256840640326375 0.787480253920827 0.730075877804841 0.149271682219529 0.258043983378996 0.775919192743093 0.0291423326637204 0.741146797107942 1.05017977498461 0.602051513754121 0.880192610507704 0.899806202063275 0.371325742795354 1.17461196412558 1.22596263071193 0.152737226337691 1.03925048595903 0.985266306034211 0.0642009287467922 0.697801784940189 1.12954497526825 0 1.10148515460686 0.925832986264384 0.224244302163349 1.0326763318507 0.812303284332973 0.238796698912199 1.10299624051197 0.95196509947254 0.202239159056412 1.09017679071239 0.932820601340624 0.257147944288812 1.15210292581999 0.843758147506822 0.0404574276956356 1.21112809027471 0.89551500869744 0.0911086635924203 1.14769503079774 0.978111211038532 0.095123614813439 1.07409611873858 1.17319421230728 0.0938493270165776 1.28692793614463 0.651917634531478 0.172267551184513 1.30209313415305 1.03786995793937 0.0946127867202801 1.10546966196724 1.03023963481777 0.345220074451953 1.48592761295777 0.879106172949625 0.0520067716089917 0.852999444303426 0.826101011470053 0.364680888736779 1.2145993342688 1.04525570419678 0.0780828689887041 1.03240525641694 1.07809709494302 0.169905002133379 1.08180600717248 0.817415744736947 0.138760642270029
"Athens" 0.585816854645997 1.02655701015415 1.46861515071861 0.858104283730236 0.85689067677955 0.437080371053495 0.438734141586345 1.17321711263317 0.231017902833926 0.122820575355207 1.39358372231492 1.70969799148311 0.273472045551694 0.955061496272891 1.44083614905629 0.753300998303501 1.19927249931425 1.5994252494466 0.783251277985549 1.07423334177138 1.32180721911433 0.468620036154631 1.26036609072184 0.339573418597923 0.230801117438457 1.26476429356054 0.459702768153732 0.553067952278493 1.53902487580206 1.68687559465485 0.379514234984134 1.08164080440793 1.35674288895408 0.411900764773223 0.990265923903649 1.13299055737745 0.0644358628444797 1.01282106040426 1.15180954152275 0.4319807301797 0.809811313327487 1.10148515460686 0 1.21214625654362 1.1632637448661 0.129618249743199 0.641104086277361 1.17342205391037 0.165876643663919 1.02678737128114 0.899771667257682 0.297977512552849 1.07810159475986 1.30417516572009 0.129358436330326 1.07450639004944 1.08677051079896 0.218475796738346 0.809416264847077 1.1839852846553 0.229702380754847 0.854332737823885 1.07735354750706 0.168021575878102 1.18864606766347 1.10802006796419 0.240468357089336 1.12198521535064 0.964972407084574 0.262660652075342 0.912934469867747 1.19394822868565 0.12436207990669 1.07898307809376 1.41191292654085 0.43349226115242 1.09307075249736 1.1316006131206 0.381319997358316 0.974803006143689 1.26971608645487 0.175039064339776 0.548572258109592 1.02720229732332 0.247977467736864 0.898106173475368 1.11915300333166 0.150725891693111 0.949587492008042 1.23721890688102
"Budapest" 2.14151711277121 0.216205724708074 1.09750556343871 1.30103208259743 0.591935037540113 1.11861988707172 1.1889237795374 0.382483145492051 1.32468235529129 1.67852083348042 0.162116535810301 1.38657840510831 1.82917230367691 0.384222080104706 1.16579796146263 1.41267337106059 0.356427758810969 1.23108531011642 1.05714050385539 0.481466916353838 1.13777941027345 1.26046604916089 0.255967248479792 1.21612683952729 1.32489914068676 0.290935964564672 1.09599748997149 1.27981449995313 0.0166753823231564 1.35712603649036 1.28714725961559 0.135350452841926 1.28167551978165 1.53797188044133 0.517866339751228 0.790289998262571 1.18270980408739 0.258053074489861 0.903459888842326 1.08851241797217 0.572272393133003 0.925832986264384 1.21214625654362 0 1.14884798929373 1.08399538080879 0.571042819431151 0.725841429711805 1.08892612585159 0.220367875435455 0.874428945868369 1.41136265670969 0.153892889160421 0.850701695751535 1.33205798987197 0.139931109530381 0.885547645136455 1.42172740775538 0.417595758656144 0.990470014966261 1.07526793380878 0.411967061509733 1.00589157965727 1.06895093537158 0.306302254500805 0.837480073234118 1.45223917889566 0.27502829099968 0.797380515607885 1.47461075895324 0.397661125364579 0.937837421895039 1.30373606239444 0.231608576177426 1.20088306568172 1.63539430421218 0.119285636903596 0.894334099932229 1.25908951371234 0.237518111019718 1.29032317846056 1.19422926786971 0.737149005811513 0.929350802668396 1.33381691016873 0.445744797419548 0.766867475839727 1.30538559219896 0.262827108927954 1.00216879224534
"Prague" 0.79660642365266 0.969549603659321 0.390125461170886 0.435880692736728 0.614432646188269 0.226290802046833 0.760805615579542 0.962427543626504 0.0202283338272635 0.33361014436187 1.18279415330825 0.556952052884189 0.484261614558356 0.792775975518314 0.314529998614391 0.645700070474698 0.988482930307586 0.477595867731903 0.380998242859411 0.863443772764717 0.187847286185546 0.776258629740774 0.953712286336723 0.128783849591261 0.0200115484317947 1.05397472455388 0.24891319914707 0.711156632917997 1.3282353067954 0.537755722396485 0.879247121850486 1.11788949292603 0.197193720718435 1.15665102960367 1.42535848553868 0.372259664108631 1.09896630111665 1.19637973576951 0.26143391149388 0.734401338054924 1.31556660614129 0.224244302163349 1.1632637448661 1.14884798929373 0 1.11675250092877 0.985235814682947 0.454428327304641 1.19524858006097 1.16513246756122 0.336772893612739 1.09305251201317 1.14988398334255 0.420263354569003 1.19047380479275 1.06269648360978 0.263969256426242 1.23581762068858 1.09021478562305 0.185077433739442 1.24891825228042 1.17519149364286 0.14666878891826 1.16719366823087 1.38953965889518 0.316641215581547 1.31813874751493 0.875560462379962 0.36714634451412 1.33023348565524 1.23856535925588 0.246852855239443 1.14319581393262 1.24457828490013 0.264132574611195 1.5084440011029 1.09828270932624 0.26373655337767 0.85627555909446 1.03873464844574 0.147245287899332 1.29825755496314 1.20151570134955 0.228474087023239 1.04737804629803 1.27573244569141 0.39201708536786 1.1147321646279 1.02816871461632 0.212258264543827
"Warsaw" 0.761413279059313 0.901245413285012 1.39889263536122 0.854069746282201 0.754416627334745 0.26148394664018 0.445761444086649 0.99762068821985 0.0554214784206099 0.298416999768523 1.2179872979016 1.65195147090505 0.449068469965009 0.837694554748959 1.37939443015181 0.779494834183923 1.02367607490093 1.53424012825562 0.743587312478861 0.898636917358063 1.26468982751812 0.492926628787734 1.1392827076798 0.163976994184608 0.0552046930251411 1.08916786914723 0.284106343740416 0.573055253129927 1.36342845138875 1.62787908269199 0.423522854933058 0.952928776337209 1.31304120638964 0.523210153667049 0.866770158491794 1.04953127149154 0.123017323598742 0.883205212468611 1.07878991572989 0.409559026463264 0.685815890462124 1.0326763318507 0.129618249743199 1.08399538080879 1.11675250092877 0 0.513104504320265 1.08314478473295 0.0867393286289056 0.897262513610826 0.830617495220107 0.400348438621238 0.94891104702154 1.22028615133442 0.256762533132882 0.946875029090641 1.0141753992275 0.346941325547648 0.679871313470079 1.11862818053682 0.156421826782836 0.724976775505467 1.0184851625969 0.066592081535817 1.05995120344753 1.02982998174978 0.368343872301307 1.00200725813495 0.885710868302591 0.39079519102762 0.784184111037964 1.12272778011989 0.241305227893618 0.949405585621014 1.35584893472245 0.555336289779979 0.964813779348511 1.05839014489586 0.416068232390811 0.846878532641936 1.23308594833662 0.18246191920418 0.424360502810226 0.961408798323983 0.335977591813974 0.770468499938508 1.03386399938588 0.257830425466904 0.821730806001458 1.17057275038599
