"Views" "Premium_account" "Laptop_time" "Phone_time" "Social_connections" "Fitness_level" "Language"
"391" 68.514480759553 "1" 3.8 3.12 19.93 "0" "German"
"392" 62.5658281692584 "1" 1.52 3.55 20 "0" "German"
"393" 66.9110817777501 "1" 3.06 2.75 20.52 "0" "German"
"394" 60.1731617751627 "1" 1.73 1.87 21.46 "0" "German"
"395" 68.1704362595722 "1" 3.85 2.79 19.11 "0" "German"
"396" 55.8646720858559 "0" 0.4 3.65 21.09 "0" "German"
"397" 66.5256163946927 "1" 2.52 2.97 18.01 "0" "German"
"398" 61.7976905558844 "1" 1.65 2.75 19.82 "0" "German"
"399" 66.6345805375274 "1" 3.77 3.62 20.39 "0" "German"
"400" 60.2286520971301 "1" 1.64 2.19 20.28 "0" "German"
"401" 69.2304028403046 "1" 1.81 3.3 21.59 "1" "Chinese"
"402" 64.0377388357053 "0" 1.32 3.1 18.17 "0" "Chinese"
"403" 62.0680993769422 "1" 0.95 2.75 19.48 "0" "Chinese"
"404" 67.4389787550791 "1" 2.44 3.6 19.5 "0" "Chinese"
"405" 58.6569365963734 "0" 0.53 2.76 20.76 "0" "Chinese"
"406" 69.1012872746909 "1" 2.74 3.67 20.53 "0" "Chinese"
"407" 73.4148636468074 "1" 4.34 2.45 18.18 "0" "Chinese"
"408" 67.3719761486577 "1" 2.63 2.56 20.6 "0" "Chinese"
"409" 68.5289752695392 "1" 2.66 3.08 19.84 "0" "Chinese"
"410" 66.6670494708535 "0" 2.9 3.06 21.37 "0" "Chinese"
"411" 67.194055754766 "1" 3.05 3.26 18.08 "0" "Chinese"
"412" 60.9652427951923 "0" 1.66 2.85 21.46 "0" "Chinese"
"413" 62.4357560171167 "1" 0.73 3.59 21.08 "0" "Chinese"
"414" 71.7239777697284 "1" 3.56 3.92 21.96 "0" "Chinese"
"415" 64.3991247957917 "0" 1.89 3.42 19.22 "0" "Chinese"
"416" 74.42354095414 "1" 3.49 3.19 21.73 "1" "Chinese"
"417" 65.5339416658067 "1" 0.04 4.01 19.22 "1" "Chinese"
"418" 63.809044482019 "0" 1.29 2.43 20.79 "1" "Chinese"
"419" 72.5117760288286 "1" 3.87 3.28 19.32 "0" "Chinese"
"420" 68.5221937192125 "1" 3.12 2.96 19.1 "0" "Chinese"
"421" 60.0388775940768 "1" 0.38 2.64 20.71 "0" "Chinese"
"422" 71.5913631393474 "1" 3.31 3.07 18.71 "0" "Chinese"
"423" 74.7953759006372 "1" 2.68 3.26 19.9 "1" "Chinese"
"424" 68.2859868026741 "1" 2.16 3.21 17.45 "0" "Chinese"
"425" 62.8684260335642 "0" 1.45 2.84 19.49 "0" "Chinese"
"426" 87.0248962618814 "1" 4.43 3.35 18.28 "1" "Chinese"
"427" 63.0601748148563 "1" 1.32 2.78 19.03 "0" "Chinese"
"428" 67.6098393026744 "1" 2.79 2.79 18.9 "0" "Chinese"
"429" 71.6391797175897 "0" 5.05 1.87 21.01 "0" "Chinese"
"430" 67.1119057050216 "1" 2.18 3.54 20.28 "0" "Chinese"
"431" 62.7627295943324 "1" 0.51 3.39 19.47 "0" "Chinese"
"432" 72.7196622381946 "0" 1.5 3.18 19.71 "1" "Chinese"
"433" 69.9154233920875 "0" 3.45 2.96 19.74 "0" "Chinese"
"434" 65.7382892113604 "0" 1.74 3.41 19.27 "0" "Chinese"
"435" 68.8241606402526 "1" 0.8 3.58 19.52 "1" "Chinese"
"436" 66.9419096769312 "0" 2.52 3.56 20.06 "0" "Chinese"
"437" 66.4958258209537 "1" 2.12 2.77 18.46 "0" "Chinese"
"438" 71.4354820358598 "1" 3.28 3 21.23 "0" "Chinese"
"439" 66.7910658811647 "1" 1.68 3.89 19.44 "0" "Chinese"
"440" 67.2599831445164 "1" 2.56 3.26 21 "0" "Chinese"
"441" 58.2059301391332 "0" 0.3 2.14 20.25 "0" "Chinese"
"442" 64.5834509745334 "0" 2.18 3.45 20.89 "0" "Chinese"
"443" 70.0464748052979 "1" 2.78 3.14 19.33 "0" "Chinese"
"444" 62.2355085558814 "0" 0.94 3.55 20.77 "0" "Chinese"
"445" 66.2096136505913 "0" 2.98 2.57 21.47 "0" "Chinese"
"446" 68.2768061804399 "0" 2.72 2.55 18.79 "1" "Chinese"
"447" 64.70788851419 "0" 2.23 2.49 19.07 "0" "Chinese"
"448" 67.9052957329066 "1" 2.84 2.53 21.53 "0" "Chinese"
"449" 70.2140071094449 "1" 2.87 3.56 18.41 "0" "Chinese"
"450" 66.7278246229737 "1" 1.69 3.28 18.91 "0" "Chinese"
"451" 63.7270213996971 "1" 0.83 2.41 19.17 "0" "Chinese"
"452" 80.1542154155516 "1" 3.68 2.47 18.85 "1" "Chinese"
"453" 66.8801762037175 "1" 2.26 2.98 19.9 "1" "Chinese"
"454" 72.8997975538979 "1" 4.45 2.76 20.03 "0" "Chinese"
"455" 66.4289180618525 "0" 2.32 3.12 19.54 "0" "Chinese"
"456" 60.4190275552152 "1" 0.52 3.42 20.23 "0" "Chinese"
"457" 67.0181963777813 "0" 2.6 3.35 20.72 "0" "Chinese"
"458" 61.5546306730368 "0" 1.61 3.21 21.2 "0" "Chinese"
"459" 68.7686946964751 "1" 3.33 2.93 20.24 "0" "Chinese"
"460" 74.9486517581359 "0" 2.72 2.87 20.83 "1" "Chinese"
"461" 65.9788939142134 "1" 2.47 2.64 18.76 "0" "Chinese"
"462" 63.2458906818695 "1" 1.35 2.45 20.72 "0" "Chinese"
"463" 73.9334417969073 "1" 4.42 3.06 20.52 "0" "Chinese"
"464" 69.7158843834408 "1" 2.46 3.06 19.88 "0" "Chinese"
"465" 69.1420927974816 "1" 3.28 2.61 19.04 "0" "Chinese"
"466" 66.4431143190412 "0" 2.67 3.18 21.9 "0" "Chinese"
"467" 67.5448162899085 "1" 1.73 2.85 19.38 "0" "Chinese"
"468" 65.2265276969861 "0" 3.23 3.36 19.36 "0" "Chinese"
"469" 69.0416008066302 "1" 3.12 2.25 20.19 "0" "Chinese"
"470" 66.7892849028222 "0" 2.41 1.91 20.2 "1" "Chinese"
"471" 73.5394810235385 "1" 4.08 4.07 20.8 "0" "Chinese"
"472" 62.1299634876317 "0" 1.82 2.5 20.7 "1" "Chinese"
"473" 64.6351717469674 "1" 1.22 3.48 20.83 "0" "Chinese"
"474" 68.8797145454197 "0" 2.83 3 19.07 "1" "Chinese"
"475" 66.4576079540348 "1" 2.67 2.21 19.35 "0" "Chinese"
"476" 65.7210097844428 "1" 2 2.56 20.4 "0" "Chinese"
"477" 69.2636044525135 "1" 2.18 3.05 20.05 "1" "Chinese"
"478" 74.4762570024571 "1" 4.15 3.36 19.2 "0" "Chinese"
"479" 70.1677323091749 "1" 2.71 3.53 19.73 "1" "Chinese"
"480" 66.3475949658797 "1" 2.59 1.5 18.42 "0" "Chinese"
"481" 68.2281769483894 "1" 3.05 2.78 20.83 "0" "Chinese"
"482" 71.7439693282862 "1" 3.38 2.92 19.28 "0" "Chinese"
"483" 65.1098288826812 "0" 3.06 2.37 20.27 "0" "Chinese"
"484" 72.9037391653467 "1" 4.17 2.79 20.35 "0" "Chinese"
"485" 69.2457638856478 "0" 3.28 3.2 20.57 "0" "Chinese"
"486" 74.344636966433 "1" 3.77 2.63 20.08 "1" "Chinese"
"487" 76.9538985299853 "0" 2.64 2.4 19.2 "1" "Chinese"
"488" 75.7941324313049 "0" 3.78 3.22 20.25 "1" "Chinese"
"489" 66.9515882783901 "0" 2.49 2.92 18.63 "0" "Chinese"
"490" 72.8479171728425 "1" 3.74 3.87 20.65 "0" "Chinese"
"491" 66.234251707854 "1" 2.24 2.09 19.24 "0" "Chinese"
"492" 74.4566627594496 "1" 4.14 3.37 20.3 "0" "Chinese"
"493" 67.4810610044002 "1" 2.16 2.67 19.24 "0" "Chinese"
"494" 72.6201982275233 "1" 3.89 2.85 19.95 "0" "Chinese"
"495" 69.2098534642248 "1" 3.43 2.54 20.5 "0" "Chinese"
"496" 73.7241484422801 "1" 4.02 2.47 20.92 "1" "Chinese"
"497" 64.8577133051998 "0" 1.67 3.21 18.49 "0" "Chinese"
"498" 64.380207851686 "1" 1.84 2.87 20.41 "0" "Chinese"
"499" 77.3255538030931 "0" 3.7 3.36 18.15 "1" "Chinese"
"500" 72.1497998464564 "0" 2.71 3.75 19.85 "1" "Chinese"
"501" 89.8819797339763 "0" 3.04 3.43 20.81 "1" "Japanese"
"502" 76.9232734689174 "1" 3.12 2.65 18.24 "0" "Japanese"
"503" 76.8183305992507 "1" 3.79 3.12 21.06 "0" "Japanese"
"504" 80.5916218214468 "0" 1.87 2.84 20.25 "1" "Japanese"
"505" 70.2595654245233 "0" 2.74 2.2 22.65 "0" "Japanese"
"506" 69.718987982759 "0" 2.09 3.11 21.53 "0" "Japanese"
"507" 68.4898994701755 "0" 1.97 2.6 21.03 "0" "Japanese"
"508" 75.9921557822004 "1" 2.13 3.19 20.64 "0" "Japanese"
"509" 74.042354023402 "1" 2.43 3.09 20.19 "0" "Japanese"
"510" 76.986308797748 "1" 3.72 2.85 18.51 "0" "Japanese"
"511" 75.7352351556692 "0" 3.9 2.75 20.35 "0" "Japanese"
"512" 75.0054143081362 "1" 3.02 3.14 21.43 "0" "Japanese"
"513" 70.6879220657578 "0" 2.45 1.73 20.83 "0" "Japanese"
"514" 77.7201608353394 "0" 2.25 3.54 19.61 "1" "Japanese"
"515" 75.7195317457167 "1" 2.97 3.41 20.92 "0" "Japanese"
"516" 72.1212515674725 "1" 1.77 2.78 18.66 "0" "Japanese"
"517" 79.0112158395777 "0" 4.78 3.58 20.03 "0" "Japanese"
"518" 69.4040335918635 "0" 2.11 2.58 20.47 "0" "Japanese"
"519" 76.2131872396533 "0" 1.69 3.02 21.29 "1" "Japanese"
"520" 70.147907565007 "1" 1.35 3.08 19.52 "0" "Japanese"
"521" 76.1706397231629 "1" 3.48 2.87 19.37 "0" "Japanese"
"522" 87.6848754871835 "1" 3.92 2.65 19.66 "1" "Japanese"
"523" 80.2946105921135 "0" 1.67 3.31 19.56 "1" "Japanese"
"524" 71.0206117262478 "0" 2.22 2.41 21.27 "0" "Japanese"
"525" 63.946223457686 "0" 0.77 1.65 20.42 "0" "Japanese"
"526" 62.0200857684421 "1" 0.52 2.75 17.98 "1" "Japanese"
"527" 74.9089683524982 "0" 2.3 3.52 21.19 "1" "Japanese"
"528" 72.6344208210584 "1" 1.99 2.58 20.39 "0" "Japanese"
"529" 68.2776881871309 "0" 1.45 3.45 19.04 "0" "Japanese"
"530" 78.8584305149309 "1" 4.07 3.67 19.95 "0" "Japanese"
"531" 75.9656660540721 "1" 3.09 3.12 19.98 "1" "Japanese"
"532" 79.6889826158389 "0" 4.62 3.33 19.77 "0" "Japanese"
"533" 72.8213457895231 "1" 2.38 2.77 18.43 "0" "Japanese"
"534" 74.8303471782173 "1" 3 2.89 21.14 "0" "Japanese"
"535" 72.7901491632792 "1" 2.22 2.75 20.96 "0" "Japanese"
"536" 66.7455002076162 "1" -0.04 2.77 19.87 "0" "Japanese"
"537" 66.368013511079 "0" 2.54 3.01 19.72 "1" "Japanese"
"538" 80.3529572370778 "0" 5.89 1.88 18.39 "0" "Japanese"
"539" 77.9568932009848 "1" 3.03 3.53 19.8 "0" "Japanese"
"540" 82.0217310517463 "1" 4.78 3.17 18.68 "0" "Japanese"
"541" 76.8532867612868 "0" 3.35 3.43 20.72 "1" "Japanese"
"542" 75.8385842205937 "0" 3.62 3.04 18.25 "0" "Japanese"
"543" 78.2290555892124 "1" 3.26 2.9 20.75 "1" "Japanese"
"544" 71.5276045152766 "1" 0.55 3.72 20.54 "1" "Japanese"
"545" 78.4587438316863 "1" 3.48 2.87 18.97 "0" "Japanese"
"546" 75.8742374245081 "0" 1.28 3.15 18.72 "1" "Japanese"
"547" 71.4297308667485 "1" 1.99 1.93 19.81 "0" "Japanese"
"548" 77.875456037789 "1" 3.12 3.65 20.05 "0" "Japanese"
"549" 75.15118229613 "0" 3.77 2.23 21 "0" "Japanese"
"550" 78.3201797432837 "1" 3.64 3.22 20.14 "0" "Japanese"
"551" 72.7544042363349 "1" 1.92 3.6 19.9 "0" "Japanese"
"552" 75.259338693304 "0" 3.25 3.51 20.62 "0" "Japanese"
"553" 70.6170933745439 "1" 2.12 1.82 22.36 "0" "Japanese"
"554" 71.5946494283609 "1" 2.02 2.39 21.04 "0" "Japanese"
"555" 75.4040637186716 "0" 1.51 3.29 20.56 "1" "Japanese"
"556" 72.8911087052995 "0" 1.98 3.65 20.41 "1" "Japanese"
"557" 69.8553680767479 "1" 2.16 2 19.57 "0" "Japanese"
"558" 70.2609637554465 "0" 1.9 3.2 20.77 "0" "Japanese"
"559" 71.7388806246899 "1" 1.54 3.3 21.31 "0" "Japanese"
"560" 74.4862296485203 "1" 3.3 2.81 20.71 "0" "Japanese"
"561" 73.7306128271339 "1" 2.59 2.83 21.41 "0" "Japanese"
"562" 71.0812282337451 "0" 1.65 3.52 19.27 "0" "Japanese"
"563" 72.9619251917866 "1" 1.58 4.07 21.46 "0" "Japanese"
"564" 84.476595269544 "1" 2.81 2.94 19.12 "1" "Japanese"
"565" 73.6441503571899 "1" 2.62 2.77 20.08 "0" "Japanese"
"566" 74.4995468886812 "1" 2.85 2.91 20.97 "0" "Japanese"
"567" 65.6926946145312 "0" 0.94 3.06 20.78 "0" "Japanese"
"568" 78.0398986790221 "1" 3.1 2.97 17.89 "0" "Japanese"
"569" 74.2407444038303 "0" 2.7 3.42 19.83 "0" "Japanese"
"570" 69.1726864695837 "1" 1.32 2.24 18.12 "0" "Japanese"
"571" 73.6535088738841 "1" 2.9 2.54 20.6 "0" "Japanese"
"572" 81.3139304497914 "1" 1.92 2.6 19.56 "1" "Japanese"
"573" 80.6307513436569 "1" 4.2 3.3 20.44 "0" "Japanese"
"574" 69.1329660755949 "0" 1.77 2.64 20.43 "0" "Japanese"
"575" 74.7687095425069 "1" 2.72 3.32 22.01 "0" "Japanese"
"576" 69.8520477607883 "1" 2.12 3.39 22.42 "1" "Japanese"
"577" 78.358583481581 "1" 2.91 3.61 19.15 "0" "Japanese"
"578" 70.3226921294905 "0" 1.69 3.17 19.63 "0" "Japanese"
"579" 69.5321172486299 "0" 1.33 3.64 19.85 "0" "Japanese"
"580" 74.1676387758511 "0" 3 2.53 19.97 "1" "Japanese"
"581" 76.5900715194643 "0" 3.78 2.82 19.34 "0" "Japanese"
"582" 70.4940277779893 "0" 1.95 2.31 18.91 "0" "Japanese"
"583" 74.6912152916068 "0" 2.8 4.01 19.39 "1" "Japanese"
"584" 72.0780622600883 "1" 2.33 2.7 19.66 "0" "Japanese"
"585" 67.6976205325714 "0" 1.42 3.37 20.5 "0" "Japanese"
"586" 74.3304131821238 "1" 2 2.92 19.64 "0" "Japanese"
"587" 74.391109517624 "0" 2.98 2.56 20.1 "0" "Japanese"
"588" 73.4866486235555 "1" 2.96 2.4 20.03 "0" "Japanese"
"589" 64.609521987958 "0" 0.43 3.23 21.16 "0" "Japanese"
"590" 77.8541880125027 "0" 4.04 3.25 19.62 "0" "Japanese"
"591" 71.3141562505164 "0" 2.82 2.76 21.72 "0" "Japanese"
"592" 72.505355898652 "1" 2.6 2.59 20.66 "0" "Japanese"
"593" 73.5501552114912 "0" 3.85 2.57 18.28 "0" "Japanese"
"594" 71.0651668803481 "1" 1.93 1.96 18.98 "0" "Japanese"
"595" 73.6586339843029 "0" 3.34 2.91 21.95 "0" "Japanese"
"596" 76.3820095590111 "1" 2.67 3.19 20.16 "0" "Japanese"
"597" 77.1540648328008 "1" 3.28 4.12 19.4 "0" "Japanese"
"598" 69.0586863150517 "0" 1.11 3.5 20.44 "0" "Japanese"
"599" 70.36027051075 "0" 2.29 2.87 20.66 "0" "Japanese"
"600" 66.723086927549 "1" 0.39 3.1 21.1 "0" "Japanese"
"601" 56.1475761172306 "1" 1.19 2.05 18.94 "0" "Russian"
"602" 55.9078634261831 "0" 1.86 3.16 21.61 "0" "Russian"
"603" 52.567753982213 "0" 0.77 2.73 19.88 "0" "Russian"
"604" 60.1857803974232 "0" 2.94 3.59 19.86 "0" "Russian"
"605" 66.8206176700817 "1" 3.63 3.84 20.56 "1" "Russian"
"606" 62.294378851425 "0" 2.89 2.38 19.8 "1" "Russian"
"607" 67.1379932687679 "0" 3.43 3.1 19.37 "1" "Russian"
"608" 55.3147524414655 "1" 1.16 2.55 19.77 "0" "Russian"
"609" 75.772319758176 "1" 3.35 3.07 21.31 "1" "Russian"
"610" 54.5133433020444 "0" 0.89 2.97 20.51 "0" "Russian"
"611" 57.9265189176118 "1" 1.65 2.33 18.72 "0" "Russian"
"612" 62.561587631406 "1" 2.56 3.29 18.8 "1" "Russian"
"613" 58.190766135405 "0" 2.68 2.47 19.29 "0" "Russian"
"614" 57.8534341672079 "1" 1.73 3.21 20.23 "0" "Russian"
"615" 59.8491629527549 "0" 3.39 2.06 20.68 "0" "Russian"
"616" 61.8274175164938 "1" 2.61 3.43 20.81 "0" "Russian"
"617" 61.238813892022 "0" 3.48 2.49 20.36 "0" "Russian"
"618" 61.962766573481 "1" 3.3 2.64 21.08 "0" "Russian"
"619" 53.9005335765922 "0" 1.21 3.3 19.05 "0" "Russian"
"620" 58.9924233931841 "1" 1.66 2.77 19.29 "0" "Russian"
"621" 64.7999223437102 "1" 3.59 2.32 19.96 "0" "Russian"
"622" 62.913112498821 "1" 2.82 3.32 19.05 "0" "Russian"
"623" 60.2786860982805 "0" 2.77 3.08 22.6 "0" "Russian"
"624" 61.0685440659825 "1" 2.49 3.77 20.46 "0" "Russian"
"625" 58.3876203318012 "0" 2.57 3.24 20.04 "0" "Russian"
"626" 57.9576164609311 "0" 2.53 2.76 20.38 "0" "Russian"
"627" 57.1650805805212 "1" 1.05 3.14 20.2 "0" "Russian"
"628" 66.6438610557663 "1" 3.92 3.66 21.73 "0" "Russian"
"629" 54.8684559090858 "1" 0.58 2.25 18.56 "0" "Russian"
"630" 56.9972368785594 "0" 2.51 2.53 20.76 "0" "Russian"
"631" 66.4804377308129 "1" 4.08 3.21 19.13 "0" "Russian"
"632" 65.8738526598403 "1" 4.17 2.93 18.57 "0" "Russian"
"633" 64.5416468219873 "1" 0.66 2.84 18.93 "1" "Russian"
"634" 61.9665174977087 "0" 2.69 3.97 21.14 "0" "Russian"
"635" 62.305586757829 "1" 3.43 3 20.46 "0" "Russian"
"636" 62.8086684265653 "0" 3.56 2.94 18.62 "0" "Russian"
"637" 58.4464679430022 "1" 2.03 2.52 20.41 "0" "Russian"
"638" 55.6215798271951 "1" 1.46 3.41 19.64 "1" "Russian"
"639" 62.5758370320917 "1" 2.72 3.32 21.64 "0" "Russian"
"640" 60.8208661824789 "1" 2.59 2.85 21.14 "0" "Russian"
"641" 59.7911256838892 "0" 3.06 2.24 20.34 "0" "Russian"
"642" 59.1085400431968 "0" 2.75 3.34 19.59 "0" "Russian"
"643" 60.9803706874065 "1" 2.89 2.92 19.7 "0" "Russian"
"644" 57.4372398066771 "0" 1.72 3.71 19.95 "0" "Russian"
"645" 55.4219159181871 "1" 0.79 3.11 19.76 "0" "Russian"
"646" 55.9941112731746 "1" 1.24 3.15 22.14 "0" "Russian"
"647" 57.958290776055 "1" 1.74 2.68 19.42 "0" "Russian"
"648" 61.569013680281 "1" 2.05 3.87 18.83 "0" "Russian"
"649" 68.1558619837078 "1" 4.32 3.47 21.97 "0" "Russian"
"650" 60.9859581391654 "1" 2.23 3.27 19.35 "0" "Russian"
"651" 66.8845323663255 "1" 1.75 3.54 19.96 "1" "Russian"
"652" 62.4963572112359 "1" 3.23 3.02 20.2 "0" "Russian"
"653" 55.314226343908 "0" 1.15 3.55 20.04 "0" "Russian"
"654" 59.9286285922783 "0" 2.59 2.88 19.42 "0" "Russian"
"655" 62.1911059595294 "0" 2.31 2.84 19.36 "1" "Russian"
"656" 60.9211586889193 "0" 3.03 2.97 19.91 "0" "Russian"
"657" 58.4541992419662 "1" 2.65 2.33 21.77 "1" "Russian"
"658" 62.1174573275298 "1" 2.93 3.04 18.75 "0" "Russian"
"659" 58.72589996293 "1" 2.1 2.45 19.75 "0" "Russian"
"660" 75.1153306522594 "1" 2.51 2.31 19.03 "1" "Russian"
"661" 67.0725464650629 "0" 2.51 3.07 21.52 "1" "Russian"
"662" 58.848601905865 "0" 2.49 3.07 21.69 "0" "Russian"
"663" 67.061449289203 "1" 3.19 3.06 20.71 "1" "Russian"
"664" 54.6561789003071 "1" 0.5 2.75 20.55 "0" "Russian"
"665" 57.4142920905336 "0" 2.18 2.26 19.02 "0" "Russian"
"666" 58.8470654688423 "1" 2.01 3.13 21.1 "0" "Russian"
"667" 59.7995881760965 "1" 1.65 3.71 19.57 "0" "Russian"
"668" 58.6493590137444 "0" 2.04 3.47 19.59 "0" "Russian"
"669" 60.0904686868127 "1" 2.34 2.7 18.89 "0" "Russian"
"670" 57.4765785693986 "1" 2.04 2.06 20.24 "0" "Russian"
"671" 63.6251264399078 "1" 4.06 2.79 21.53 "0" "Russian"
"672" 60.7661353604295 "1" 2.03 3.27 20.02 "0" "Russian"
"673" 71.5593997352787 "0" 2.93 3.28 18.79 "1" "Russian"
"674" 56.0667494680006 "1" 0.62 2.55 18.89 "0" "Russian"
"675" 61.317512293974 "1" 2.48 2.77 20.35 "0" "Russian"
"676" 63.4324245745069 "0" 0.59 2.72 19.24 "1" "Russian"
"677" 68.2193555992685 "1" 2.24 3.96 21.52 "1" "Russian"
"678" 62.6775816844302 "1" 3.31 2.32 21.2 "0" "Russian"
"679" 57.058002456214 "0" 2.22 2.41 20.48 "0" "Russian"
"680" 59.3194718160113 "1" 1.54 2.76 19.39 "0" "Russian"
"681" 63.9197367026238 "0" 3.88 3.19 21.11 "0" "Russian"
"682" 53.4406477049405 "1" 0 3.05 20.79 "0" "Russian"
"683" 57.8590824585002 "0" 2.21 2.23 19.03 "0" "Russian"
"684" 55.3392050060314 "0" 1.33 2.91 20.36 "0" "Russian"
"685" 61.915460731947 "1" 2.64 3.02 20.86 "1" "Russian"
"686" 66.1533873371527 "0" 2.9 3.34 21.6 "1" "Russian"
"687" 65.9285230731211 "1" 2.93 2.38 18.83 "1" "Russian"
"688" 57.2135723112623 "1" 1.31 2.8 20 "0" "Russian"
"689" 52.3646693236643 "1" 0.05 3.03 21.16 "0" "Russian"
"690" 62.2440866095294 "1" 3.06 3.76 19.76 "0" "Russian"
"691" 58.15608279034 "1" 1.34 3.14 18.61 "0" "Russian"
"692" 62.8203540725051 "1" 3.04 2.31 20.52 "0" "Russian"
"693" 61.4747993312877 "0" 2.48 3.06 19.25 "0" "Russian"
"694" 59.2268098272557 "0" 2.73 2.95 19 "0" "Russian"
"695" 60.3587967324061 "0" 3.02 2.93 20.25 "0" "Russian"
"696" 68.843267038404 "1" 5.39 2.51 19.92 "0" "Russian"
"697" 57.4379365392652 "1" 1.81 2.96 19.65 "0" "Russian"
"698" 60.8155256646079 "1" 2.57 2.59 20.28 "0" "Russian"
"699" 67.38791534321 "1" 4.9 2.9 18.82 "0" "Russian"
"700" 64.6726453770389 "0" 3.66 3.34 19.3 "1" "Russian"
"701" 67.3046198198458 "0" 3 2.64 17.85 "0" "Arabic"
"702" 60.5577419874336 "0" 1.47 2.38 18.75 "0" "Arabic"
"703" 66.0451082439091 "1" 2.25 2.68 21.46 "0" "Arabic"
"704" 64.9520667460287 "0" 1.9 2.84 18.29 "0" "Arabic"
"705" 65.0972912039902 "1" 1.63 3.3 20.21 "0" "Arabic"
"706" 69.239265686414 "1" 2.79 3.85 21.08 "0" "Arabic"
"707" 64.3782444864835 "0" 2.52 3.18 20.93 "0" "Arabic"
"708" 63.8495344029319 "1" 1.76 2.71 19.24 "1" "Arabic"
"709" 58.5684154044656 "0" 0.72 1.67 20.68 "0" "Arabic"
"710" 61.9001405258416 "1" 0.85 2.26 20.01 "0" "Arabic"
"711" 74.4987915416568 "1" 4.47 3.07 21.39 "0" "Arabic"
"712" 64.7940994583368 "0" 2.51 3.55 19.9 "0" "Arabic"
"713" 68.6076748226541 "1" 3.03 3.28 19.58 "0" "Arabic"
"714" 70.9640665678443 "0" 3.38 3.27 20.27 "1" "Arabic"
"715" 65.8877208319873 "1" 1.71 3.03 19.98 "0" "Arabic"
"716" 72.0262816850865 "1" 3.35 2.45 20.36 "1" "Arabic"
"717" 64.0701891836748 "1" 2.59 2.65 20.39 "1" "Arabic"
"718" 68.7449381863831 "1" 3.45 2.6 20.93 "0" "Arabic"
"719" 70.575853467786 "1" 3.05 3.39 20.66 "1" "Arabic"
"720" 64.2573919743807 "0" 2.07 3.5 19.66 "0" "Arabic"
"721" 60.5824365537841 "0" 1.32 2.16 19.62 "1" "Arabic"
"722" 68.0598143315414 "1" 2.61 3.35 19.72 "0" "Arabic"
"723" 67.1052254717661 "1" 2.14 2.56 19.16 "0" "Arabic"
"724" 70.8615210437692 "1" 4 2.59 20.02 "0" "Arabic"
"725" 69.9188674285348 "1" 3.94 2.43 20.36 "0" "Arabic"
"726" 63.0869951397664 "1" 0.95 3.01 20.55 "0" "Arabic"
"727" 66.7598488166084 "1" 1.59 3.76 20.3 "0" "Arabic"
"728" 74.640037040068 "1" 4.95 2.58 20.82 "0" "Arabic"
"729" 62.8360944712206 "1" 1.53 2.44 20.41 "0" "Arabic"
"730" 66.0394658822304 "1" 1.7 2.81 18.64 "0" "Arabic"
"731" 63.9801704001092 "1" 0.72 2.93 19.39 "0" "Arabic"
"732" 68.7878869976774 "0" 2.8 1.92 20.06 "1" "Arabic"
"733" 60.9419698741416 "1" 0.02 2.62 20.72 "0" "Arabic"
"734" 65.1812738795038 "0" 2.44 3.09 20.37 "0" "Arabic"
"735" 58.4055739521727 "0" 0.72 2.36 19.47 "0" "Arabic"
"736" 70.1161411579795 "0" 3.23 3.67 19.79 "0" "Arabic"
"737" 64.5347813310728 "0" 1.84 3.48 20.28 "0" "Arabic"
"738" 72.4381745752038 "1" 1.78 3.78 20.01 "1" "Arabic"
"739" 63.5180639729046 "0" 2.12 2.77 18.77 "0" "Arabic"
"740" 67.9361848011966 "1" 1.47 4.22 19.59 "0" "Arabic"
"741" 66.9840478268383 "0" 2.81 4.19 19.3 "0" "Arabic"
"742" 67.9388641480797 "0" 2.88 3.36 19.49 "0" "Arabic"
"743" 67.1818240073762 "0" 2.62 3.58 20.43 "0" "Arabic"
"744" 64.5499326595983 "0" 2.52 3.23 22.11 "0" "Arabic"
"745" 70.5659501628908 "1" 3.37 3.37 21.13 "0" "Arabic"
"746" 66.4585028208572 "1" 2.44 3.08 21.66 "0" "Arabic"
"747" 64.0919699862578 "1" 1.72 3.05 19.45 "0" "Arabic"
"748" 69.4154386431012 "1" 3.51 2.97 19.53 "0" "Arabic"
"749" 71.5740477153869 "1" 3.69 3.14 20.36 "0" "Arabic"
"750" 67.6094253189665 "1" 2.15 3.39 19.76 "0" "Arabic"
"751" 67.9959261279622 "0" 3.09 3.82 20.59 "0" "Arabic"
"752" 67.7346805590984 "1" 1.96 3.56 19.74 "0" "Arabic"
"753" 65.0465058019828 "0" 2.54 2.62 20.68 "1" "Arabic"
"754" 64.3766895641105 "1" 2.19 2.11 19.53 "0" "Arabic"
"755" 65.5505129928858 "1" 1.98 3.28 21.27 "0" "Arabic"
"756" 62.5653795069789 "0" 1.34 3.35 18.87 "0" "Arabic"
"757" 73.7665445394376 "1" 2.74 3.05 19.87 "1" "Arabic"
"758" 67.2712061762902 "0" 2 2.5 21.06 "1" "Arabic"
"759" 67.9467907331417 "1" 3.29 2.13 21.67 "0" "Arabic"
"760" 67.2389209570756 "1" 1.92 2.67 20.23 "0" "Arabic"
"761" 75.4901234842215 "0" 2.48 3.02 19.35 "1" "Arabic"
"762" 69.9489138933216 "1" 1.95 3.1 19.33 "1" "Arabic"
